Organization,Program,Program Division,Program Branch,BU,Business Unit,DeptID,Department,Position,Title,Job Code,Classification,Direct Reports,Indirect Reports,City,Position Status,Reg Temp,Full or Part-Tme,Budgeted Position,Supervisor Position,Supervisor Name,Empty,Vacant,True Vacancy,Future Vacancy,Months Last Filled,Last Filled By Base Incumbent,Months Last Filled  By Base Incumbent,Employee DeptID,Empl ID,Empl Status,Appt Status,Age,Employee Jobcode,Employee  Classification,Grade,Step,Salary type,Type,Standard Hours,Base,Position Jobcode Max Annual Rate,Employee Jobcode Max Annual Rate,Annual Rate,ABBR,Salary Admin Plan,AMA,AMA Limit Date,CAD,CAD Limit Date,SPP,SPP Limit Date,TAJ,TAJ Limit Date,Future Termination Date,Future Termination Reason,TA Status,TA Start Date,TA Return Date,TA Return BU,TA Return DeptID,TA Return Jobcode,TA Return Gate,TA Return Position,TA Return Supervisor,TA Return ABBR,Leave Reason,Leave Start Date,Leave Return Date
Citizens Services,OCIO Enterprise Services,Information Management Branch,OES RU Info Management,BC112,Citizens' Services,112-0566,OES-IMB Project & Business,553104,Financial Services Advisor,1000000,CLK ST 12R,,7,Victoria,Frozen,T,F,Y,89274078,"Jude,Dareh",Y,Y,Y,,192,Y,66,,,112942,112942,112942,112942,OEX,,,,,,,,,2017-01-25,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC-SDOps INE, Bella Coola",BC112,Citizens' Services,112-3616,"CS-SBC-SDOps INE, Bella Coola",551503,Administrative Officer R18,1000000,ADMN O 18R,7,,Campbell River,Frozen,T,P,Y,23278424,"Calum,Rhyan",Y,Y,,,106,Y,96,,,111614,111614,111614,111614,OEX,,,,,,,,,2019-08-09,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Management Branch,OES RU Info Management,BC112,Citizens' Services,112-0565,OES-IMB-Applic Management,801010,Systems Support Analyst,1000000,INFO TECH,,13,Vernon,Approved,T,F,N,98540942,"Bader,Mason-Jay",Y,Y,,Y,179,Y,86,,,112420,112420,112420,112420,PEA,,,,,,,,,2021-02-27,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Terrace",BC112,Citizens' Services,112-3647,"CS-SBC - SDOps NW,  Terrace",185004,"Dir., Info. Mgmt & Strat Init",1000000,Band 4,12,,Chetwynd,Approved,R,P,N,38553154,"Gene,Jebadiah",Y,Y,Y,,126,,,,Int Out,,,,,,,,,,,,,,2016-11-19,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,Int In,2013-05-06,2022-11-07,185004,,20761691,"Faizaan,Conlin",111866,BC112,112-3647,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE, Dawson Crk",BC112,Citizens' Services,112-3618,"CS-SBC - SDOps INE, Dawson Crk",185004,"Dir, Arch & Product Develop",1000000,Band 4,,12,Clinton,Frozen,R,P,N,12215350,"Arandeep,Zainedin",,,,Y,,,,,,107063,107063,107063,107063,MGT,,,,,,,,,2014-01-22,Job Ends/End of Recall Limit,,,952303,Leave W/Py,Regular,25,185004,Band 1,B3,2,Rehab Employment,35,,112-3618,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Ganges",BC112,Citizens' Services,112-3557,"CS-SBC - SDOps VI/SC, Ganges",551503,"Coordinator, Corporate Ops",1000000,ADMN O 18R,12,5,Powell River,Proposed,T,F,N,68889459,"Eden,Luca",Y,Y,Y,Y,193,,,,Int In,103061,103061,103061,103061,PEA,,,,,,,,,2020-04-25,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Procurement Transformation,SS-PSD-Strat Bus & Proc Trans,BC067,Product Services,067-5003,SS-PSD-Strat Bus & Proc Trans,553103,Finance & Admin Clerk,1000000,CLK ST 09R,1,,Nelson,Approved,T,F,Y,07177666,"Jaidyn,Kelam",Y,Y,Y,,98,Y,111,,,57478,57478,57478,57478,OEX,,,,,,,,,2011-10-30,Resignation,,,,,,,,,,,,,,,,Ext Out,2019-06-15,2022-03-11,553103,,13030006,"Rhein,Saim",115410,BC067,067-5003,,,
Justice,Corporate Management Services Branch,Finance and Administration,Exec Director Finance & Admin,BC010,Public Safety & Sol General,010-0544,Exec Director-Finance & Admin,185004,"Director, Digital Delivery",1000000,Band 4,,,Dawson Creek,Frozen,R,F,Y,61117422,"David-Lee,Sweyn",Y,Y,Y,Y,8,Y,199,,Int Out,,,,,,,,,,,,,,2020-05-12,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Primary Care,Results Management Office,,BC026,Health,026-4252,Results Management Office,551504,"Manager, Accounting & Admin.",1000000,ADMN O 21R,4,5,Chilliwack,Frozen,R,P,Y,86500670,"Harman,Rori",,,,,,,,,Ext Out,40552,40552,40552,40552,MGT,391,,,,,,,,2010-02-14,Layoff (With Recall),,,529002,Leave W/Py,Auxilliary more than 1827,55,551504,STO 18R,30A,5,Temporary Market Adjustment,35,B,026-4252,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,OCIO The Digital Office,Digital Investment Office,BC112,Citizens' Services,112-0080,DPD Digital Investment Office,551194,Stores Worker,1000000,STKWRK 09R,13,,Vanderhoof,Approved,R,F,Y,07840568,"Caie,LLeyton",Y,Y,,Y,105,,,,,91182,91182,91182,91182,MGT,,,,,,,,,2013-12-31,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,BC Data Service,Strategic & Corp ,BCDS Corp Perform & Engagement,BC112,Citizens' Services,112-0185,BCDS Corp Perform & Engagement,508009,Service Analyst,1000000,ISL 21R,5,4,Sparwood,Frozen,R,F,N,64856312,"Kaelan,Ethan",Y,Y,Y,,115,,,,Int In,65371,65371,65371,65371,QP,,,,,,,,,2020-09-08,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Connectivity,Executive Operations,CON Executive Operations,BC112,Citizens' Services,112-0142,CON Executive Operations,185003,Dir Org Change Management,1000000,Band 3,,,Penticton,Frozen,T,P,Y,56492169,"Turner,Ruaraidh",,,,,,,,,,59658,59658,59658,59658,MGT,,,,,,,,,2016-01-09,Paid Absence Prior to Retiremt,,,168324,Leave W/Py,Auxilliary more than 1827,40,185003,CLK ST 15R,AC,4,Standard,35,,112-0142,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Public Engagement and Design,GDX RU Corporate Online Svce,BC112,Citizens' Services,112-5297,GDX-Digital Engmt. Solutions,368013,Senior Security Specialist,1000000,ISL 30R,,,Terrace,Proposed,T,F,Y,32809164,"Mueez,Titi",,,Y,Y,,,,,Ext Out,,,,,,,,,,,,,,2015-10-13,Layoff (With Recall),,,991109,Active,Auxilliary less than 1827,58,368013,LB AST 09R,B4,2,Temporary Market Adjustment,35,,112-5297,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Intellectual Property Program,SS-PSD-Intellectual Prop Prog,BC067,Product Services,067-5149,SS-PSD-Intellectual Prop Prog,508013,Sr. Business Consultant,1000000,ISL 30R,9,8,Kitimat,Approved,T,F,N,45238621,"Tamiem,Jaskaran",Y,Y,,,172,,,,,101427,101427,101427,101427,QP,,,,,,,,,2012-12-30,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Digital Workplace and Collaboration Services Branch,Digital Workplace Operations Unit,BC112,Citizens' Services,112-6081,OES Digital Work Ops,551504,Team Lead Supervisor,1000000,ADMN O 21R,,5,Coquitlam,Frozen,R,P,Y,04685313,"Lucas,Lock",,,,,,,,,,104540,104540,104540,104540,GEU,,,,,,,,,2018-01-27,Layoff (With Recall),,,643807,Leave,Auxilliary more than 1827,65,551504,CLK PS 09R,DM2,3,Standard,35,,112-6081,,,,,,,,,,,,,,
Citizens Services,OCIO Corporate Information & Records Mgmt Office,CIRMO-Government Records Service,SS-ISS IAO - HSD,BC112,Citizens' Services,112-0112,SS-ISS IAO - HSD,551501,Contract Officer,1000000,ADMN O 15R,,,Creston,Frozen,T,F,Y,89445133,"Amani,Erdehan",,,Y,,,,,,,83918,83918,83918,83918,PEA,,,,,,,,,2018-07-05,Redundant,,,595006,Active,Auxilliary more than 1827,52,551501,COMM O 18R,21A,4,Underimplemented,35,,112-0112,,,,,,,,,,,,,,
Citizens Services,OCIO Corporate Information & Records Mgmt Office,CIRMO-Government Records Service,SS-CIRMO-Corp Records Mgmt,BC112,Citizens' Services,112-0104,SS-CIRMO-Corp Records Mgmt,553103,Finance & Administration Clerk,1000000,CLK ST 09R,2,5,Invermere,Approved,T,P,N,24142802,"Turki,Kingston",Y,Y,,Y,40,,,,,105305,105305,105305,105305,PEA,,,,,,,,,2018-01-27,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Network Communications and Collaboration Services,"OES Network, Comm & Collab",BC112,Citizens' Services,112-6080,"OES Network, Comm & Collab",185003,"Chapter Lead, DevOps",1000000,Band 3,,13,Merritt,Frozen,T,F,N,99858152,"Jaksyn,Aleksandar",Y,Y,,Y,118,Y,46,,,119722,119722,119722,119722,OEX,,,,,,,,,2023-02-25,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,SBC SD Provincial Director,BC112,Citizens' Services,112-0201,SBC SD Provincial Director,508008,Full Stack Developer Lvl 1,1000000,ISL 18R,,,Kaslo,Frozen,R,F,Y,84546852,"Yago,Dominick",Y,Y,Y,,11,,,,,48933,48933,48933,48933,OEX,,,,,,,,,2018-07-01,Resignation,,,,,,,,,,,,,,,,Ext In,2017-11-28,2023-07-12,508008,,67057466,"Jaskaran,Connolly",41801,BC112,112-0201,,,
Citizens Services,Corporate Services Division,Assistant Deputy Minister & EFO's Office,CS-CSD-ADM/EFO Office,BC112,Citizens' Services,112-5208,CS-CSD-ADM/EFO Office,551105,Office Administrator,1000000,CLK 15R,,5,Penticton,Frozen,T,F,Y,21098089,"Tre,Braeden",,,,Y,,,,,,95283,95283,95283,95283,QP,,,,,,,,,2017-10-06,Layoff (With Recall),,,675837,Active,Auxilliary less than 1827,27,551105,STO 21R,05B,5,Uprange Salary,35,B,112-5208,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Bid Operations,BC067,Product Services,067-5108,SS-PSD-BC Bid Operations,185005,"Exec Director Pol &Leg, CP, SO",1000000,Band 5,,,Powell River,Approved,T,P,Y,46101186,"Kie,Ralfs",,,Y,,,,,,Int In,,,,,,,,,,,,,,2022-10-25,Redundant,,,130030,Leave W/Py,Auxilliary more than 1827,50,185005,RES O 24R,33A,4,Uprange Salary,35,B,067-5108,,,,,,,,,,,,,,
"Jobs, Economic Development and Innovation",Trade and Industry Development,Strategic and Corporate Initiatives Branch,Strategic Initiatives,BC125,"Jobs, Econom Dev & Innovation",125-5598,Strategic Initiatives,508013,"Team Lead, IM/IT Service Ops",1000000,ISL 30R,,10,Ashcroft,Proposed,T,F,Y,96890184,"Rafael,Kenzo",Y,Y,,,139,,,,,104790,104790,104790,104790,MGT,,,,,,,,,2018-10-23,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC Public Service Agency,People and Organizational Development,Learning Centre,Corp Learning - People Leaders,BC100,BC Public Service Agency,100-3535,Corp Learning - People Leaders,551154,Variable Data Print Op Aux,1000000,CLK PS 12R,6,,Powell River,Approved,R,F,N,44904239,"Easton,Kieran-Scott",Y,Y,,,3,,,,,56215,56215,56215,56215,QP,,,,,,,,,2011-04-18,Resignation,,,,,,,,,,,,,,,,Ext In,2019-03-09,2020-09-17,551154,,36276818,"Sidharth,Trafford",61780,BC100,100-3535,,,
Citizens Services,Service BC,Strategic Services,CS - SBC- Lean BC,BC112,Citizens' Services,112-5230,CS - SBC- Lean BC,551505,Digital Talent Analyst,1000000,ADMN O 24R,,5,Prince Rupert,Proposed,R,P,N,95780013,"Blake,Baxter",Y,Y,Y,,176,,,,,47185,47185,47185,47185,OEX,,,,,,,,,2013-05-07,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE, Ashcroft",BC112,Citizens' Services,112-3596,"CS-SBC - SDOps INE, Ashcroft",508013,Service Manager,1000000,ISL 30R,13,10,Nanaimo,Proposed,T,F,Y,60553107,"Cullen,Taonga",Y,Y,,,173,,,,,55320,,,,QP,,,,,,,,,2014-08-07,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6150,OES Info Sec ED's Office,990400,XML Editor,1000000,Supervisor,,,Mackenzie,Approved,T,P,N,65763319,"Kenzy,Dmitri",,,Y,Y,,,,,,106705,106705,106705,106705,MGT,,,,,,,,,2017-06-28,Layoff (With Recall),,,478804,Leave,Auxilliary less than 1827,25,990400,Band 3,05B,4,Standard,35,B,112-6150,,,,,,,,,,,,Family Caregiver Leave,2018-09-12,2023-04-19
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Houston",BC112,Citizens' Services,112-3639,"CS-SBC - SDOps NW,  Houston",185002,Lean Consultant,1000000,Band 2,,3,Vancouver,Approved,T,P,N,13657367,"Abdur,Ahmed",Y,Y,,Y,192,Y,55,,,105403,105403,105403,105403,GEU,,,,,,,,,2019-01-31,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC,Powll Rvr",BC112,Citizens' Services,112-3563,"CS-SBC - SDOps VI/SC,Powll Rvr",508013,Cloud Security Architect,1000000,ISL 30R,15,14,Kaslo,Proposed,R,F,N,15671191,"Braiden,Keatin",,,,,,,,,Int Out,102448,102448,102448,102448,QP,,,,,,,,,2015-10-16,Paid Absence Prior to Retiremt,,,127226,Active,Regular,46,508013,Editor,21A,5,Standard,35,B,112-3563,,Int In,2012-08-04,2020-05-28,508013,21A,81349818,"Ari,Apisai",94006,BC112,112-3563,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW, Quesnel",BC112,Citizens' Services,112-3610,"CS-SBC - SDOps NW, Quesnel",508010,Intermed Programmer Analyst,1000000,ISL 24R,,15,Duncan,Approved,R,F,Y,62599495,"Gordon,Alfie",,,Y,,,,,,,87098,87098,87098,87098,PEA,,,,,,,,,2010-09-15,Resignation,,,442315,Active,Auxilliary less than 1827,35,508010,Ld Prg An,27,5,Uprange Salary,35,B,112-3610,,,,,,,,,,,,,,
Citizens Services,Real Property Division,Accommodation Management,SS-RPD-ED Acccomodation Manage,BC112,Citizens' Services,112-0559,SS-RPD-ED Acccomodation Manage,551505,Event Coordinator,1000000,ADMN O 24R,,,Invermere,Frozen,T,F,Y,50019892,"Zainedin,Karson",,,Y,,,,,,,107934,107934,107934,107934,PEA,,,,,,,,,2015-10-07,Retired,,,979723,Leave W/Py,Auxilliary more than 1827,50,551505,RPO 3,AC,5,Standard,35,,112-0559,,Int In,2014-11-14,2021-12-01,551505,AC,40678238,"Aiden,Michat",58781,BC112,112-0559,,,
Citizens Services,OCIO Corporate Information & Records Mgmt Office,CIRMO-Government Records Service,SS-CIRMO-Records Management Op,BC112,Citizens' Services,112-0105,SS-CIRMO-Records Management Op,508008,Jr. Security Privacy Analyst,1000000,ISL 18R,13,4,Creston,Proposed,T,F,N,29965366,"Kian-James,Eihli",,,Y,,,,,,,61683,61683,61683,61683,PEA,,,,,,,,,2014-09-24,Paid Absence Prior to Retiremt,,,931679,Leave,Auxilliary more than 1827,31,508008,FO 15R,S12,5,Classification Adjustment,35,,112-0105,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Fin & Admin,BC067,Product Services,067-5159,SS-PSD-BC Mail Fin & Admin,508008,Service Desk Technical Analyst,1000000,ISL 18R,4,,Victoria,Approved,R,P,N,32399392,"Keaton,John-Michael",Y,Y,,,31,,,,Ext In,96921,96921,96921,96921,PEA,,,,,,,,,2018-09-18,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labour,Employment Standards,"ESB Mgr., Corporate Operations",,BC127,Ministry of Labour,127-1861,"ESB Mgr., Corporate Operations",185003,"Director, Procurement",1000000,Band 3,,7,Daajing Giids,Frozen,R,P,Y,68797711,"Dev,Harold",,,Y,,,,,,Int Out,107964,107964,107964,107964,QP,,,,,,,,,2011-12-14,Layoff (With Recall),,,838031,Leave,Auxilliary less than 1827,37,185003,Band 5,AC,3,Rehab Employment,35,,127-1861,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE, Dawson Crk",BC112,Citizens' Services,112-3618,"CS-SBC - SDOps INE, Dawson Crk",185002,Corporate Learning Specialist,1000000,Band 2,8,1,Masset,Frozen,R,P,N,41766072,"Eliot,Jarno",Y,Y,Y,,145,,,,,96011,96011,96011,96011,OEX,,,,,,,,,2018-02-05,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,GDX - ADM's Office,GDX-Asst Deputy Minister's Off,BC112,Citizens' Services,112-5291,GDX-Asst Deputy Minister's Off,551104,Senior Admin Assistant,1000000,CLK 12R,,,Vanderhoof,Approved,R,P,Y,26235428,"Caleb,Prince",,,,,,,,,,90825,90825,90825,90825,OEX,,,,,,,,,2015-09-02,Paid Absence Prior to Retiremt,,,510624,Leave,Auxilliary more than 1827,32,551104,RES O 30R,MS3,5,Standard,35,,112-5291,,,,,,,,,,,,,,
BC Public Service Agency,Human Resources Services and Solutions,HR Support and Specialist Services,HR Service Centre,BC100,BC Public Service Agency,100-3510,HR Service Centre,185005,Exec Director Hosting Services,1000000,Band 5,4,1,Oliver,Approved,R,P,Y,90969778,"Liyonela-Elam,Alistar",,,Y,Y,,,,,Int In,85866,85866,85866,85866,OEX,,,,,,,,,2017-09-17,Layoff (With Recall),,,671361,Leave,Auxilliary less than 1827,21,185005,CLK 09R,DM2,5,Standard,35,,100-3510,,,,,,,,,,,,,,
Citizens Services,Service BC,Identity and Information Management,SBC IDIM Strat Prty&Port Mgmt,BC112,Citizens' Services,112-0093,SBC IDIM Strat Prty&Port Mgmt,185003,"Director, MPDP - IT",1000000,Band 3,13,3,Houston,Approved,T,F,Y,87496331,"Wei,Linden",Y,Y,Y,Y,166,,,,,119567,119567,119567,119567,OEX,,,,,,,,,2019-08-04,Retired,,,,,,,,,,,,,,,,Ext Out,2013-09-30,2020-08-25,185003,,38220357,"Peni,Rori",50302,BC112,112-0093,,,
Citizens Services,Service BC,Registry and Online Services,SBC Digital Delivery,BC112,Citizens' Services,112-0065,SBC Digital Delivery,551504,Branch Business Manager,1000000,ADMN O 21R,,7,Williams Lake,Approved,R,F,N,23566831,"Lochlann,Awais",Y,Y,,,83,,,,Ext Out,,,,,,,,,,,,,,2018-08-09,Layoff (With Recall),,,,,,,,,,,,,,,,Int Out,2010-06-08,2023-03-20,551504,,94441117,"Raunaq,Kirwin",59218,BC112,112-0065,,,
Citizens Services,OCIO Enterprise Services,Hosting Services,OES Enterprise Host Solutions,BC112,Citizens' Services,112-6052,OES Enterprise Host Solutions,551505,Procurement Contract Specialis,1000000,ADMN O 24R,10,3,Maple Ridge,Proposed,T,P,Y,14933943,"Seaan,Branden",Y,Y,Y,Y,41,,,,,42724,42724,42724,42724,GEU,,,,,,,,,2020-10-27,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6151,OES ISB Strat Init Support,508010,Data Analyst,1000000,ISL 24R,,,Williams Lake,Frozen,T,F,N,70603572,"Brad,Al",,,Y,Y,,,,,,44270,44270,44270,44270,OEX,,,,,,,,,2016-10-12,Resignation,,,203442,Leave,Auxilliary more than 1827,41,508010,Band 6,27,2,Temporary Market Adjustment,35,B,112-6151,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Document Dev,BC067,Product Services,067-5178,SS-PSD-BC Mail Document Dev,185005,"Exec Director, Client Services",1000000,Band 5,,15,Fernie,Proposed,R,P,Y,75958838,"Eugene,Hope",Y,Y,,,183,,,,,118806,118806,118806,118806,PEA,,,,,,,,,2019-06-03,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,OCIO The Digital Office,Cloud Pathfinder,BC112,Citizens' Services,112-0191,DPD Cloud Pathfinder,551505,Sr. Project Mgmt Analyst,1000000,ADMN O 24R,,1,Fernie,Proposed,R,F,Y,53925523,"Eason,Ammaar",Y,Y,Y,,63,,,,,48711,48711,48711,48711,PEA,,,,,,,,,2015-05-25,Layoff (With Recall),,,,,,,,,,,,,,,,Ext In,2013-01-02,2022-08-11,551505,,81424584,"Harnek,Matteo",43768,BC112,112-0191,,,
Citizens Services,Real Property Division,Facilities Contract Management,SS-RPD-Facilities Mgt Services,BC112,Citizens' Services,112-0560,SS-RPD-Facilities Mgt Services,508010,Int Programmer Analyst,1000000,ISL 24R,8,15,Campbell River,Approved,T,P,N,57042791,"Jubin,Johannes",,,Y,Y,,,,,,99011,,,,GEU,,,,,,,,,2020-01-02,Redundant,,,529319,Leave W/Py,Auxilliary more than 1827,65,508010,FO 18R,27A,3,Classification Adjustment,35,B,112-0560,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,CS-SBC-SDOps Greater Vancouver,BC112,Citizens' Services,112-3567,CS-SBC-SDOps Greater Vancouver,551104,Branch Operations Admin,1000000,CLK 12R,11,6,Salmon Arm,Proposed,T,P,Y,31587879,"Yong,Derrie",Y,Y,,Y,32,,,,Int In,,,,,,,,,,,,,,2013-01-25,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-Dist Centre Victoria,BC067,Product Services,067-7805,SS-PSD-Dist Centre Victoria,508008,Identity Services Analyst,1000000,ISL 18R,10,,Ashcroft,Approved,R,F,Y,97458043,"Dyllan-James,Aedan",,,Y,,,,,,Ext Out,74689,74689,74689,74689,GEU,,,,,,,,,2018-06-07,Job Ends/End of Recall Limit,,,387788,Leave W/Py,Regular,26,508008,ASSOC DM,B6,5,Rehab Employment,35,,067-7805,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Service Management Branch,OES RU Service Management ED,BC112,Citizens' Services,112-6010,OES Client Service Management,185002,"Manager, Service Practice",1000000,Band 2,10,7,Ucluelet,Frozen,R,F,Y,92595587,"Arlo,Kairn",,,,,,,,,,46127,46127,46127,46127,PEA,,,,,,,,,2016-10-08,Retired,,,939510,Leave W/Py,Auxilliary less than 1827,58,185002,AO-IPM 24R,DM2,5,Salary Protected,35,,112-6010,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Service Management Branch,OES RU Service Management ED,BC112,Citizens' Services,112-0212,OES Incid Manage & Busi Con,508010,Software Licensing Specialist,1000000,ISL 24R,3,,Dawson Creek,Approved,T,F,Y,23387385,"Robertjohn,Mueez",,,Y,,,,,,,72141,72141,72141,72141,PEA,,,,,,,,,2021-01-08,Redundant,,,982844,Leave W/Py,Regular,47,508010,ADMIN COOR,03B,5,Salary Protected,35,,112-0212,,Int Out,2015-10-20,2022-06-17,508010,03B,95625985,"Jerome,Krishan",111658,BC112,112-0212,,,
Citizens Services,Service BC,Registry and Online Services,CS-SBC REG BC Online Partner,BC112,Citizens' Services,112-0523,CS-SBC REG BC Online Partner,551105,Investigation Officer,1000000,CLK 15R,,,Ashcroft,Proposed,R,F,Y,70273446,"Ashley,Findlay-James",,,,,,,,,,61449,61449,61449,61449,OEX,,,,,,,,,2011-01-17,Redundant,,,262376,Leave W/Py,Regular,35,551105,ISL 24R,05B,4,Salary Protected,35,B,112-0523,,,,,,,,,,,,,,
Post-Secondary Education and Future Skills,Post-Secondary Policy and Programs Division,Post-Secondary Digital Policy and Programs Branch,Post-Sec Digital Policy & Prog,BC019,Post-Sec Ed & Future Skills,019-1822,Post-Sec Digital Policy & Prog,508011,Database Administrator,1000000,ISL 27R,,,Squamish,Proposed,R,P,Y,25384494,"Flynn,Butchi",Y,Y,,,33,,,,,94639,94639,94639,94639,PEA,,,,,,,,,2019-06-18,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Network Communications and Collaboration Services,"OES Network, Comm & Collab",BC112,Citizens' Services,112-6080,"OES Network, Comm & Collab",551104,Program Asst/ Docs Coordinator,1000000,CLK 12R,4,10,Sparwood,Proposed,R,P,N,29957270,"Shazil,Theo",Y,Y,,,145,,,,Ext In,108709,,,,PEA,,,,,,,,,2013-03-29,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE, Kelowna",BC112,Citizens' Services,112-0097,"CS-SBC - SDOps SE, Kelowna",508010,Intermediate Prog Analyst,1000000,ISL 24R,2,,Princeton,Frozen,R,F,Y,14227415,"Maximilian,Kevan",,,,,,,,,,62800,,,,QP,,,,,,,,,2014-08-25,Resignation,,,236221,Leave,Regular,48,508010,Prog Anlst,24A,5,Rehab Employment,35,B,112-0097,,,,,,,,,,,,,,
Citizens Services,Service BC,Strategic Services,CS-SBC SSS Finance & Admin,BC112,Citizens' Services,112-0067,CS-SBC SSS Finance & Admin,551104,Accounts Clerk,1000000,CLK 12R,11,,Vanderhoof,Proposed,T,P,Y,00306183,"Ishwar,Levy",Y,Y,Y,,146,Y,55,,Int Out,112287,112287,112287,112287,GEU,,,,,,,,,2023-01-19,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Education and Child Care,Governance and Analytics Division,Governance and Analytics,,BC062,Education and Child Care,062-2040,Governance and Analytics,185005,"ED, Info Mgmt Innovation",1000000,Band 5,11,,Chilliwack,Approved,T,F,N,42068419,"Nihal,Alhaji",,,,Y,,,,,,114683,114683,114683,114683,GEU,,,,,,,,,2020-11-14,Paid Absence Prior to Retiremt,,,779740,Leave W/Py,Auxilliary less than 1827,41,185005,Ld Sys An,DM2,3,Standard,35,B,062-2040,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Vanderhoof",BC112,Citizens' Services,112-3627,"CS-SBC - SDOps NW,  Vanderhoof",551505,Contract Performance Officer,1000000,ADMN O 24R,,,Port Hardy,Frozen,R,P,N,14128099,"Declan,Gallagher",Y,Y,,,126,,,,Int Out,96514,96514,96514,96514,MGT,,,,,,,,,2013-12-16,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,Ext In,2018-10-10,2022-06-12,551505,,32080718,"Kelum,Abdulkhader",81248,BC112,112-3627,,,
Citizens Services,BC Data Service,Data Systems & Services,BCDS Data Systems and Services,BC112,Citizens' Services,112-0187,BCDS Data Systems and Services,559003,Real Property Officer 3,1000000,RPO 3,,5,Fernie,Proposed,R,P,Y,46706824,"Caedyn,Hayden",Y,Y,Y,Y,50,,,,,73593,73593,73593,73593,PEA,,,,,,,,,2019-11-21,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
